label	chapter	text_content
韓非子	孤憤	臣有大罪者其行欺主也其罪當死亡也智士者遠見而畏於死亡必不從重人矣賢士者修廉而羞與姦臣欺其主必不從重人矣是當塗者之徒屬非愚而不知患者必污而不避姦者也大臣挾愚污之人上與之欺主下與之收利侵漁朋黨比周相與一口惑主敗法以亂士民使國家危削主上勞辱此大罪也臣有大罪而主弗禁此大失也使其主有大失於上臣有大罪於下索國之不亡者不可得也
韓非子	說難	凡說之難非吾知之有以說之之難也又非吾辯之能明吾意之難也又非吾敢橫失而能盡之難也凡說之難在知所說之心可以吾說當之
韓非子	說難	所說出於為名高者也而說之以厚利則見下節而遇卑賤必棄遠矣所說出於厚利者也而說之以名高則見無心而遠事情必不收矣所說陰為厚利而顯為名高者也而說之以名高則陽收其身而實疏之說之以厚利則陰用其言顯棄其身矣此不可不察也
韓非子	說難	夫事以密成語以泄敗未必其身泄之也而語及所匿之事如此者身危彼顯有所出事而乃以成他故說者不徒知所出而已矣又知其所以為如此者身危規異事而當知者揣之外而得之事泄於外必以為己也如此者身危周澤未渥也而語極知說行而有功則德忘說不行而有敗則見疑如此者身危貴人有過端而說者明言禮義以挑其惡如此者身危貴人或得計而欲自以為功說者與知焉如此者身危
韓非子	說難	彊以其所不能為止以其所不能已如此者身危故與之論大人則以為閒己矣與之論細人則以為賣重論其所愛則以為藉資論其所憎則以為嘗己也徑省其說則以為不智而拙之米鹽博辯則以為多而交之略事陳意則曰怯懦而不盡慮事廣肆則曰草野而倨侮此說之難不可不知也
韓非子	說難	凡說之務在知飾所說之所矜而滅其所恥彼有私急也必以公義示而強之其意有下也然而不能己說者因為之飾其美而少其不為也其心有高也而實不能及說者為之舉其過而見其惡而多其不行也有欲矜以智能則為之舉異事之同類者多為之地使之資說於我而佯不知也以資其智欲內相存之言則必以美名明之而微見其合於私利也欲陳危害之事則顯其毀誹而微見其合於私患也譽異人與同行者規異事與同計者有與同汙者則必以大飾其無傷也
韓非子	說難	有與同敗者則必以明飾其無失也彼自多其力則毋以其難概之也自勇其斷則無以其謫怒之自智其計則毋以其敗窮之大意無所拂悟辭言無所繫縻然後極騁智辯焉此道所得親近不疑而得盡辭也伊尹為宰百里奚為虜皆所以干其上也此二人者皆聖人也然猶不能無役身以進如此其汙也今以吾言為宰虜而可以聽用而振世此非能仕之所恥也夫曠日離久而周澤既渥深計而不疑引爭而不罪則明割利害以致其功直指是非以飾其身以此相持此說之成也
韓非子	說難	昔者鄭武公欲伐胡故先以其女妻胡君以娛其意因問於群臣吾欲用兵誰可伐者大夫關其思對曰胡可伐武公怒而戮之曰胡兄弟之國也子言伐之何也胡君聞之以鄭為親己遂不備鄭鄭人襲胡取之宋有富人天雨牆壞其子曰不築必將有盜其鄰人之父亦云暮而果大亡其財其家甚智其子而疑鄰人之父此二人說者皆當矣厚者為戮薄者見疑則非知之難也處知則難也故繞朝之言當矣其為聖人於晉而為戮於秦也此不可不察
韓非子	說難	昔者彌子瑕有寵於衛君衛國之法竊駕君車者罪刖彌子瑕母病人閒往夜告彌子彌子矯駕君車以出君聞而賢之曰孝哉為母之故忘其刖罪異日與君遊於果園食桃而甘不盡以其半啗君君曰愛我哉忘其口味以啗寡人
韓非子	說難	及彌子色衰愛弛得罪於君君曰是固嘗矯駕吾車又嘗啗我以餘桃故彌子之行未變於初也而以前之所以見賢而後獲罪者愛憎之變也故有愛於主則智當而加親有憎於主則智不當見罪而加疏故諫說談論之士不可不察愛憎之主而後說焉夫龍之為蟲也柔可狎而騎也然其喉下有逆鱗徑尺若人有嬰之者則必殺人人主亦有逆鱗說者能無嬰人主之逆鱗則幾矣
韓非子	和氏	楚人和氏得玉璞楚山中奉而獻之厲王厲王使玉人相之玉人曰石也王以和為誑而刖其左足及厲王薨武王即位和又奉其璞而獻之武王武王使玉人相之又曰石也王又以和為誑而刖其右足武王薨文王即位和乃抱其璞而哭於楚山之下三日三夜泣盡而繼之以血王聞之使人問其故曰天下之刖者多矣子奚哭之悲也和曰吾非悲刖也悲夫寶玉而題之以石貞士而名之以誑此吾所以悲也王乃使玉人理其璞而得寶焉遂命曰和氏之璧
韓非子	和氏	夫珠玉人主之所急也和雖獻璞而未美未為主之害也然猶兩足斬而寶乃論論寶若此其難也今人主之於法術也未必和璧之急也而禁群臣士民之私邪然則有道者之不僇也特帝王之璞未獻耳主用術則大臣不得擅斷近習不敢賣重官行法則浮萌趨於耕農而游士危於戰陳則法術者乃群臣士民之所禍也人主非能倍大臣之議越民萌之誹獨周乎道言也則法術之士雖至死亡道必不論矣
韓非子	和氏	昔者吳起教楚悼王以楚國之俗曰大臣太重封君太眾若此則上偪主而下虐民此貧國弱兵之道也不如使封君之子孫三世而收爵祿絕滅百吏之祿秩損不急之枝官以奉選練之士悼王行之期年而薨矣吳起枝解於楚商君教秦孝公以連什伍設告坐之過燔詩書而明法令塞私門之請而遂公家之勞禁游宦之民而顯耕戰之士孝公行之主以尊安國以富強八年而薨商君車裂於秦
韓非子	和氏	楚不用吳起而削亂秦行商君法而富強二子之言也已當矣然而枝解吳起而車裂商君者何也大臣苦法而細民惡治也當今之世大臣貪重細民安亂甚於秦楚之俗而人主無悼王孝公之聽則法術之士安能蒙二子之危也而明己之法術哉此世所以亂無霸王也
韓非子	姦劫弒臣	凡姦臣皆欲順人主之心以取親幸之勢者也是以主有所善臣從而譽之主有所憎臣因而毀之凡人之大體取舍同者則相是也取舍異者則相非也今人臣之所譽者人主之所是也此之謂同取人臣之所毀者人主之所非也此之謂同舍夫取舍合而相與逆者未嘗聞也此人臣之所以取信幸之道也夫姦臣得乘信幸之勢以毀譽進退群臣者人主非有術數以御之也非參驗以審之也必將以曩之合己信今之言此幸臣之所以得欺主成私者也
韓非子	姦劫弒臣	故主必欺於上而臣必重於下矣此之謂擅主之臣國有擅主之臣則群下不得盡其智力以陳其忠百官之吏不得奉法以致其功矣何以明之夫安利者就之危害者去之此人之情也今為臣盡力以致功竭智以陳忠者其身困而家貧父子罹其害為姦利以弊人主行財貨以事貴重之臣者身尊家富父子被其澤人焉能去安利之道而就危害之處哉治國若此其過也而上欲下之無姦吏之奉法其不可得亦明矣故左右知貞信之不可以得安利也必曰我以忠信事上積功勞而求安是猶盲而欲知黑白之情必不幾矣
韓非子	姦劫弒臣	若以道化行正理不趨富貴事上而求安是猶聾而欲審清濁之聲也愈不幾矣二者不可以得安我安能無相比周蔽主上為姦私以適重人哉此必不顧人主之義矣其百官之吏亦知方正之不可以得安也必曰我以清廉事上而求安若無規矩而欲為方圓也必不幾矣若以守法不朋黨治官而求安是猶以足搔頂也愈不幾也二者不可以得安能無廢法行私以適重人哉此必不顧君上之法矣故以私為重人者眾而以法事君者少矣是以主孤於上而臣成黨於下此田成之所以弒簡公者也
韓非子	姦劫弒臣	夫有術者之為人臣也得效度數之言上明主法下困姦臣以尊主安國者也是以度數之言得效於前則賞罰必用於後矣人主誠明於聖人之術而不苟於世俗之言循名實而定是非因參驗而審言辭是以左右近習之臣知偽詐之不可以得安也必曰我不去姦私之行盡力竭智以事主而乃以相與比周妄毀譽以求安是猶負千鈞之重陷於不測之淵而求生也必不幾矣百官之吏亦知為姦利之不可以得安也必曰我不以清廉方正奉法乃以貪污之心枉法以取私利是猶上高陵之顛墮峻谿之下而求生必不幾矣
韓非子	姦劫弒臣	安危之道若此其明也左右安能以虛言惑主而百官安敢以貪漁下是以臣得陳其忠而不弊下得守其職而不怨此管仲之所以治齊而商君之所以強秦也從是觀之則聖人之治國也固有使人不得不愛我之道而不恃人之以愛為我也恃人之以愛為我者危矣恃吾不可不為者安矣夫君臣非有骨肉之親正直之道可以得利則臣盡力以事主正直之道不可以得安則臣行私以干上明主知之故設利害之道以示天下而已矣夫是以人主雖不口教百官不目索姦邪而國已治矣
韓非子	姦劫弒臣	人主者非目若離婁乃為明也非耳若師曠乃為聰也目必不任其數而待目以為明所見者少矣非不弊之術也耳必不因其勢而待耳以為聰所聞者寡矣非不欺之道也明主者使天下不得不為己視天下不得不為己聽故身在深宮之中而明照四海之內而天下弗能蔽弗能欺者何也闇亂之道廢而聰明之勢興也故善任勢者國安不知因其勢者國危古秦之俗君臣廢法而服私是以國亂兵弱而主卑商君說秦孝公以變法易俗而明公道賞告姦困末作而利本事
韓非子	姦劫弒臣	當此之時秦民習故俗之有罪可以得免無功可以得尊顯也故輕犯新法於是犯之者其誅重而必告之者其賞厚而信故姦莫不得而被刑者眾民疾怨而眾過日聞孝公不聽遂行商君之法民後知有罪之必誅而私姦者眾也故民莫犯其刑無所加是以國治而兵強地廣而主尊此其所以然者匿罪之罰重而告姦之賞厚也此亦使天下必為己視聽之道也至治之法術已明矣而世學者弗知也
韓非子	姦劫弒臣	且夫世之愚學皆不知治亂之情讘多誦先古之書以亂當世之治智慮不足以避阱井之陷又妄非有術之士聽其言者危用其計者亂此亦愚之至大而患之至甚者也俱與有術之士有談說之名而實相去千萬也此夫名同而實有異者也夫世愚學之人比有術之士也猶螘垤之比大陵也其相去遠矣而聖人者審於是非之實察於治亂之情也故其治國也正明法陳嚴刑將以救群生之亂去天下之禍使強不陵弱眾不暴寡耆老得遂幼孤得長邊境不侵君臣相親父子相保而無死亡係虜之患此亦功之至厚者也愚人不知顧以為暴
韓非子	姦劫弒臣	愚者固欲治而惡其所以治皆惡危而喜其所以危者何以知之夫嚴刑重罰者民之所惡也而國之所以治也哀憐百姓輕刑罰者民之所喜而國之所以危也聖人為法國者必逆於世而順於道德知之者同於義而異於俗弗知之者異於義而同於俗天下知之者少則義非矣
韓非子	姦劫弒臣	處非道之位被眾口之譖溺於當世之言而欲當嚴天子而求安幾不亦難哉此夫智士所以至死而不顯於世者也楚莊王之弟春申君有愛妾曰余春申君之正妻子曰甲余欲君之棄其妻也因自傷其身以視君而泣曰得為君之妾甚幸雖然適夫人非所以事君也適君非所以事夫人也身故不肖力不足以適二主其勢不俱適與其死夫人所者不若賜死君前妾以賜死若復幸於左右願君必察之無為人笑君因信妾余之詐為棄正妻
韓非子	姦劫弒臣	余又欲殺甲而以其子為後因自裂其親身衣之以示君而泣曰余之得幸君之日久矣甲非弗知也今乃欲強戲余余與爭之至裂余之衣而此子之不孝莫大於此矣君怒而殺甲也故妻以妾余之詐棄而子以之死從是觀之父之愛子也猶可以毀而害也君臣之相與也非有父子之親也而群臣之毀言非特一妾之口也何怪夫賢聖之戮死哉此商君之所以車裂於秦而吳起之所以枝解於楚者也凡人臣者有罪固不欲誅無功者皆欲尊顯而聖人之治國也賞不加於無功而誅必行於有罪者也然則有術數者之為人也固左右姦臣之所害非明主弗能聽也
韓非子	姦劫弒臣	世之學術者說人主不曰乘威嚴之勢以困姦邪之臣而皆曰仁義惠愛而已矣世主美仁義之名而不察其實是以大者國亡身死小者地削主卑何以明之夫施與貧困者此世之所謂仁義哀憐百姓不忍誅罰者此世之所謂惠愛也夫有施與貧困則無功者得賞不忍誅罰則暴亂者不止國有無功得賞者則民不外務當敵斬首內不急力田疾作皆欲行貨財事富貴為私善立名譽以取尊官厚俸故姦私之臣愈眾而暴亂之徒愈勝不亡何待夫嚴刑者民之所畏也重罰者民之所惡也
韓非子	姦劫弒臣	故聖人陳其所畏以禁其邪設其所惡以防其姦是以國安而暴亂不起吾以是明仁義愛惠之不足用而嚴刑重罰之可以治國也無捶策之威銜橛之備雖造父不能以服馬無規矩之法繩墨之端雖王爾不能以成方圓無威嚴之勢賞罰之法雖堯舜不能以為治今世主皆輕釋重罰嚴誅行愛惠而欲霸王之功亦不可幾也故善為主者明賞設利以勸之使民以功賞而不以仁義賜嚴刑重罰以禁之使民以罪誅而不以愛惠免是以無功者不望而有罪者不幸矣託於犀車良馬之上則可以陸犯阪阻之患
